review_id,product_id,user_id,rating,review_title,review_text,sentiment,review_date,verified_purchase
REV02870,P0343,U0326,4,Excellent quality,"Great value for money, exactly as described.",Positive,2025-07-20,TRUE
REV02871,P0131,U0250,3,Could be better,"Average product, does the job but nothing special.",Neutral,2026-02-20,TRUE
REV02872,P0262,U0078,4,Worth every rupee,Very satisfied with the build quality and finish.,Positive,2026-05-12,TRUE
REV02873,P0284,U0462,3,Okay for the price,"Reasonable purchase, packaging could be improved though.",Neutral,2026-07-30,TRUE
REV02874,P0060,U0463,5,Best in this price range,"Superb product, using it daily without any issues.",Positive,2025-09-29,TRUE
REV02875,P0237,U0314,4,Worth every rupee,"Perfect for daily use, sturdy and reliable.",Positive,2025-12-26,TRUE
REV02876,P0249,U0063,4,Amazing product!,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-07-14,TRUE
REV02877,P0290,U0487,5,Worth every rupee,"Excellent quality and fast delivery, will buy again.",Positive,2026-01-26,TRUE
REV02878,P0040,U0077,3,Average product,"Average product, does the job but nothing special.",Neutral,2026-05-24,TRUE
REV02879,P0286,U0459,3,Could be better,"Decent quality, meets basic expectations.",Neutral,2026-08-01,TRUE
REV02880,P0306,U0190,5,Loved it!,"Excellent quality and fast delivery, will buy again.",Positive,2025-10-27,TRUE
REV02881,P0169,U0226,4,Best in this price range,Very satisfied with the build quality and finish.,Positive,2026-03-25,TRUE
REV02882,P0069,U0384,4,Superb build quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-12-15,FALSE
REV02883,P0203,U0141,3,Average product,"Decent quality, meets basic expectations.",Neutral,2025-07-31,TRUE
REV02884,P0091,U0478,3,Average product,"Average product, does the job but nothing special.",Neutral,2025-11-08,TRUE
REV02885,P0297,U0001,5,Best in this price range,"Amazing battery life and performance, very happy with this purchase.",Positive,2025-06-01,TRUE
REV02886,P0078,U0087,4,Great purchase,"Great value for money, exactly as described.",Positive,2026-08-06,TRUE
REV02887,P0380,U0314,3,Decent,"Reasonable purchase, packaging could be improved though.",Neutral,2025-11-28,TRUE
REV02888,P0360,U0430,2,Waste of money,"Overpriced for the quality offered, expected better.",Negative,2025-11-22,TRUE
REV02889,P0375,U0043,5,Loved it!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-05-20,TRUE
REV02890,P0064,U0194,5,Worth every rupee,"Amazing battery life and performance, very happy with this purchase.",Positive,2025-10-18,TRUE
REV02891,P0187,U0221,4,Excellent quality,"Great value for money, exactly as described.",Positive,2026-06-25,TRUE
REV02892,P0288,U0324,4,Great purchase,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-08-02,TRUE
REV02893,P0035,U0467,4,Highly recommended,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-01-12,FALSE
REV02894,P0302,U0493,3,Okay for the price,"Reasonable purchase, packaging could be improved though.",Neutral,2026-07-16,TRUE
REV02895,P0363,U0367,3,Decent,"Average product, does the job but nothing special.",Neutral,2024-11-16,FALSE
REV02896,P0202,U0267,2,Disappointed,"Overpriced for the quality offered, expected better.",Negative,2025-09-12,TRUE
REV02897,P0187,U0311,3,Average product,"Good for the price, but there is room for improvement.",Neutral,2026-08-02,TRUE
REV02898,P0267,U0129,4,Worth every rupee,"Superb product, using it daily without any issues.",Positive,2026-05-31,TRUE
REV02899,P0395,U0024,5,Superb build quality,"Amazing battery life and performance, very happy with this purchase.",Positive,2025-10-15,FALSE
REV02900,P0258,U0183,5,Best in this price range,"Perfect for daily use, sturdy and reliable.",Positive,2026-08-05,TRUE
REV02901,P0241,U0168,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2026-06-28,TRUE
REV02902,P0339,U0318,5,Excellent quality,"Excellent quality and fast delivery, will buy again.",Positive,2025-09-24,TRUE
REV02903,P0265,U0206,5,Worth every rupee,"Perfect for daily use, sturdy and reliable.",Positive,2025-01-14,TRUE
REV02904,P0042,U0247,2,Waste of money,"Battery drains quickly, not satisfied with performance.",Negative,2025-03-14,TRUE
REV02905,P0328,U0377,4,Superb build quality,"Worth every rupee, quality exceeded my expectations.",Positive,2026-07-07,TRUE
REV02906,P0167,U0133,3,Could be better,"Reasonable purchase, packaging could be improved though.",Neutral,2026-02-11,TRUE
REV02907,P0320,U0329,3,Okay for the price,"Average product, does the job but nothing special.",Neutral,2026-07-27,TRUE
REV02908,P0230,U0477,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2026-04-04,TRUE
REV02909,P0290,U0188,4,Best in this price range,"Superb product, using it daily without any issues.",Positive,2026-05-26,TRUE
REV02910,P0287,U0444,2,Not worth it,"Not as described, quite disappointed with this purchase.",Negative,2026-04-01,TRUE
REV02911,P0037,U0472,3,Average product,"Reasonable purchase, packaging could be improved though.",Neutral,2026-01-31,TRUE
REV02912,P0350,U0432,4,Amazing product!,"Superb product, using it daily without any issues.",Positive,2025-10-12,TRUE
REV02913,P0305,U0260,4,Amazing product!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-08-04,TRUE
REV02914,P0316,U0273,2,Below expectations,"Battery drains quickly, not satisfied with performance.",Negative,2026-01-12,TRUE
REV02915,P0087,U0117,4,Loved it!,"Excellent quality and fast delivery, will buy again.",Positive,2026-07-04,TRUE
REV02916,P0319,U0074,3,Decent,"Decent quality, meets basic expectations.",Neutral,2026-08-01,TRUE
REV02917,P0254,U0295,5,Superb build quality,"Perfect for daily use, sturdy and reliable.",Positive,2026-07-29,TRUE
REV02918,P0100,U0138,4,Great purchase,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-05-26,TRUE
REV02919,P0173,U0188,5,Highly recommended,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-09-01,TRUE
REV02920,P0248,U0433,4,Amazing product!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-04-19,TRUE
REV02921,P0327,U0202,4,Loved it!,"Excellent quality and fast delivery, will buy again.",Positive,2026-01-26,TRUE
REV02922,P0325,U0414,5,Highly recommended,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-07-17,TRUE
REV02923,P0166,U0060,3,Decent,"Good for the price, but there is room for improvement.",Neutral,2026-08-04,TRUE
REV02924,P0221,U0053,4,Worth every rupee,Very satisfied with the build quality and finish.,Positive,2026-07-26,TRUE
REV02925,P0350,U0330,4,Worth every rupee,"Worth every rupee, quality exceeded my expectations.",Positive,2025-01-16,TRUE
REV02926,P0200,U0452,4,Great purchase,"Worth every rupee, quality exceeded my expectations.",Positive,2025-09-20,TRUE
REV02927,P0280,U0047,4,Loved it!,Very satisfied with the build quality and finish.,Positive,2026-05-31,TRUE
REV02928,P0040,U0160,5,Highly recommended,Very satisfied with the build quality and finish.,Positive,2026-05-30,TRUE
REV02929,P0337,U0428,5,Best in this price range,Very satisfied with the build quality and finish.,Positive,2025-11-08,TRUE
REV02930,P0233,U0326,5,Highly recommended,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-07-24,TRUE
REV02931,P0031,U0042,3,Okay for the price,"Decent quality, meets basic expectations.",Neutral,2026-07-29,FALSE
REV02932,P0255,U0295,4,Superb build quality,"Worth every rupee, quality exceeded my expectations.",Positive,2026-01-14,TRUE
REV02933,P0141,U0080,4,Worth every rupee,"Excellent quality and fast delivery, will buy again.",Positive,2026-02-14,TRUE
REV02934,P0121,U0306,3,Decent,"Average product, does the job but nothing special.",Neutral,2025-12-15,TRUE
REV02935,P0108,U0169,4,Amazing product!,Very satisfied with the build quality and finish.,Positive,2025-11-16,TRUE
REV02936,P0399,U0261,3,Average product,"Decent quality, meets basic expectations.",Neutral,2026-06-04,TRUE
REV02937,P0113,U0313,5,Best in this price range,"Perfect for daily use, sturdy and reliable.",Positive,2026-07-21,TRUE
REV02938,P0368,U0475,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2025-12-22,TRUE
REV02939,P0261,U0314,5,Best in this price range,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-05-13,TRUE
REV02940,P0122,U0482,2,Poor quality,"Stopped working after a few days, would not recommend.",Negative,2025-01-05,TRUE
REV02941,P0387,U0489,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2026-03-10,TRUE
REV02942,P0347,U0234,4,Best in this price range,"Great value for money, exactly as described.",Positive,2026-08-01,TRUE
REV02943,P0292,U0221,4,Amazing product!,"Great value for money, exactly as described.",Positive,2026-08-03,TRUE
REV02944,P0199,U0106,4,Loved it!,Very satisfied with the build quality and finish.,Positive,2026-06-11,TRUE
REV02945,P0123,U0444,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2025-10-12,TRUE
REV02946,P0266,U0399,5,Best in this price range,"Worth every rupee, quality exceeded my expectations.",Positive,2026-04-26,TRUE
REV02947,P0123,U0479,4,Amazing product!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-02-06,TRUE
REV02948,P0293,U0206,3,Could be better,"Reasonable purchase, packaging could be improved though.",Neutral,2026-06-30,TRUE
REV02949,P0275,U0270,3,Average product,"Good for the price, but there is room for improvement.",Neutral,2026-01-09,TRUE
REV02950,P0335,U0012,5,Excellent quality,"Great value for money, exactly as described.",Positive,2025-12-16,TRUE
REV02951,P0223,U0033,4,Amazing product!,Very satisfied with the build quality and finish.,Positive,2025-05-05,TRUE
REV02952,P0128,U0171,4,Loved it!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-05-16,FALSE
REV02953,P0145,U0181,3,Decent,"It's okay, not the best but not the worst either.",Neutral,2025-08-10,TRUE
REV02954,P0381,U0122,3,Decent,"Good for the price, but there is room for improvement.",Neutral,2025-08-27,TRUE
REV02955,P0217,U0415,3,Decent,"Decent quality, meets basic expectations.",Neutral,2026-02-06,TRUE
REV02956,P0192,U0161,4,Best in this price range,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-08-06,TRUE
REV02957,P0386,U0013,3,Decent,"Reasonable purchase, packaging could be improved though.",Neutral,2026-06-11,TRUE
REV02958,P0016,U0386,4,Loved it!,"Worth every rupee, quality exceeded my expectations.",Positive,2026-05-09,TRUE
REV02959,P0084,U0252,3,Okay for the price,"Decent quality, meets basic expectations.",Neutral,2026-01-12,TRUE
REV02960,P0301,U0339,4,Superb build quality,Very satisfied with the build quality and finish.,Positive,2026-02-26,TRUE
REV02961,P0089,U0226,2,Waste of money,"Packaging was damaged when it arrived, quality control issue.",Negative,2026-03-06,TRUE
REV02962,P0161,U0074,4,Amazing product!,Very satisfied with the build quality and finish.,Positive,2026-07-23,TRUE
REV02963,P0233,U0179,3,Decent,"Average product, does the job but nothing special.",Neutral,2025-08-26,TRUE
REV02964,P0038,U0468,4,Amazing product!,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-07-30,TRUE
REV02965,P0222,U0087,3,Average product,"Decent quality, meets basic expectations.",Neutral,2026-07-13,TRUE
REV02966,P0345,U0480,5,Superb build quality,"Great value for money, exactly as described.",Positive,2026-07-22,TRUE
REV02967,P0013,U0330,5,Highly recommended,"Worth every rupee, quality exceeded my expectations.",Positive,2026-03-28,TRUE
REV02968,P0241,U0239,2,Disappointed,"Battery drains quickly, not satisfied with performance.",Negative,2026-05-07,TRUE
REV02969,P0039,U0284,3,Could be better,"Average product, does the job but nothing special.",Neutral,2026-07-21,TRUE
REV02970,P0398,U0421,4,Amazing product!,"Superb product, using it daily without any issues.",Positive,2026-08-04,TRUE
REV02971,P0325,U0099,4,Loved it!,"Amazing battery life and performance, very happy with this purchase.",Positive,2025-11-02,TRUE
REV02972,P0260,U0293,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2026-07-19,TRUE
REV02973,P0201,U0296,4,Amazing product!,"Perfect for daily use, sturdy and reliable.",Positive,2026-07-18,TRUE
REV02974,P0015,U0113,5,Amazing product!,"Perfect for daily use, sturdy and reliable.",Positive,2025-06-28,TRUE
REV02975,P0373,U0263,4,Excellent quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-07-03,FALSE
REV02976,P0343,U0062,3,Average product,"Decent quality, meets basic expectations.",Neutral,2025-03-21,TRUE
REV02977,P0232,U0323,3,Could be better,"It's okay, not the best but not the worst either.",Neutral,2025-10-11,TRUE
REV02978,P0070,U0147,4,Highly recommended,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-06-09,TRUE
REV02979,P0400,U0010,4,Best in this price range,"Worth every rupee, quality exceeded my expectations.",Positive,2026-04-18,TRUE
REV02980,P0360,U0060,3,Okay for the price,"Decent quality, meets basic expectations.",Neutral,2025-10-08,TRUE
REV02981,P0398,U0282,3,Could be better,"Reasonable purchase, packaging could be improved though.",Neutral,2026-04-23,TRUE
REV02982,P0113,U0115,4,Loved it!,"Amazing battery life and performance, very happy with this purchase.",Positive,2025-11-20,TRUE
REV02983,P0089,U0130,4,Amazing product!,"Excellent quality and fast delivery, will buy again.",Positive,2026-06-06,TRUE
REV02984,P0259,U0289,4,Great purchase,"Great value for money, exactly as described.",Positive,2025-06-29,TRUE
REV02985,P0348,U0278,4,Best in this price range,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-01-13,TRUE
REV02986,P0264,U0493,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2025-11-16,TRUE
REV02987,P0068,U0463,5,Worth every rupee,"Superb product, using it daily without any issues.",Positive,2025-09-24,TRUE
REV02988,P0071,U0078,4,Amazing product!,"Great value for money, exactly as described.",Positive,2026-07-26,TRUE
REV02989,P0281,U0116,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2026-05-02,TRUE
REV02990,P0065,U0344,4,Loved it!,"Perfect for daily use, sturdy and reliable.",Positive,2026-04-21,TRUE
REV02991,P0048,U0037,4,Worth every rupee,"Superb product, using it daily without any issues.",Positive,2026-03-28,FALSE
REV02992,P0191,U0405,4,Highly recommended,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-11-30,TRUE
REV02993,P0195,U0484,5,Worth every rupee,"Superb product, using it daily without any issues.",Positive,2026-05-17,TRUE
REV02994,P0050,U0355,4,Highly recommended,Very satisfied with the build quality and finish.,Positive,2026-06-02,TRUE
REV02995,P0169,U0421,4,Highly recommended,"Superb product, using it daily without any issues.",Positive,2026-07-29,TRUE
REV02996,P0160,U0158,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2026-06-18,TRUE
REV02997,P0090,U0295,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2026-06-11,TRUE
REV02998,P0202,U0289,3,Could be better,"Good for the price, but there is room for improvement.",Neutral,2025-02-01,TRUE
